fqdn_no,label
fqdn_8690,0
fqdn_8691,1
fqdn_8692,0
fqdn_8693,1
fqdn_8694,0
fqdn_8695,1
fqdn_8696,1
fqdn_8697,1
fqdn_8698,0
fqdn_8699,1
fqdn_8700,0
fqdn_8701,1
fqdn_8702,0
fqdn_8703,1
fqdn_8704,1
fqdn_8705,1
fqdn_8706,1
fqdn_8707,0
fqdn_8708,0
fqdn_8709,1
fqdn_8710,1
fqdn_8711,0
fqdn_8712,0
fqdn_8713,1
fqdn_8714,1
fqdn_8715,1
fqdn_8716,1
fqdn_8717,1
fqdn_8718,1
fqdn_8719,1
fqdn_8720,1
fqdn_8721,0
fqdn_8722,0
fqdn_8723,1
fqdn_8724,0
fqdn_8725,0
fqdn_8726,1
fqdn_8727,0
fqdn_8728,0
fqdn_8729,1
fqdn_8730,0
fqdn_8731,1
fqdn_8732,0
fqdn_8733,0
fqdn_8734,1
fqdn_8735,1
fqdn_8736,0
fqdn_8737,1
fqdn_8738,1
fqdn_8739,0
fqdn_8740,1
fqdn_8741,1
fqdn_8742,0
fqdn_8743,0
fqdn_8744,0
fqdn_8745,1
fqdn_8746,0
fqdn_8747,1
fqdn_8748,1
fqdn_8749,1
fqdn_8750,1
fqdn_8751,0
fqdn_8752,1
fqdn_8753,1
fqdn_8754,1
fqdn_8755,0
fqdn_8756,1
fqdn_8757,1
fqdn_8758,1
fqdn_8759,1
fqdn_8760,0
fqdn_8761,0
fqdn_8762,0
fqdn_8763,1
fqdn_8764,1
fqdn_8765,1
fqdn_8766,0
fqdn_8767,0
fqdn_8768,1
fqdn_8769,1
fqdn_8770,0
fqdn_8771,0
fqdn_8772,0
fqdn_8773,0
fqdn_8774,1
fqdn_8775,0
fqdn_8776,1
fqdn_8777,1
fqdn_8778,1
fqdn_8779,0
fqdn_8780,0
fqdn_8781,0
fqdn_8782,1
fqdn_8783,0
fqdn_8784,1
fqdn_8785,0
fqdn_8786,0
fqdn_8787,1
fqdn_8788,1
fqdn_8789,1
fqdn_8790,1
fqdn_8791,1
fqdn_8792,0
fqdn_8793,0
fqdn_8794,0
fqdn_8795,1
fqdn_8796,1
fqdn_8797,0
fqdn_8798,1
fqdn_8799,1
fqdn_8800,1
fqdn_8801,0
fqdn_8802,1
fqdn_8803,1
fqdn_8804,1
fqdn_8805,1
fqdn_8806,1
fqdn_8807,1
fqdn_8808,1
fqdn_8809,1
fqdn_8810,1
fqdn_8811,1
fqdn_8812,1
fqdn_8813,1
fqdn_8814,0
fqdn_8815,1
fqdn_8816,0
fqdn_8817,0
fqdn_8818,0
fqdn_8819,1
fqdn_8820,0
fqdn_8821,0
fqdn_8822,1
fqdn_8823,0
fqdn_8824,0
fqdn_8825,1
fqdn_8826,1
fqdn_8827,1
fqdn_8828,1
fqdn_8829,1
fqdn_8830,1
fqdn_8831,1
fqdn_8832,1
fqdn_8833,1
fqdn_8834,1
fqdn_8835,0
fqdn_8836,0
fqdn_8837,0
fqdn_8838,1
fqdn_8839,1
fqdn_8840,1
fqdn_8841,1
fqdn_8842,1
fqdn_8843,0
fqdn_8844,1
fqdn_8845,0
fqdn_8846,1
fqdn_8847,0
fqdn_8848,0
fqdn_8849,0
fqdn_8850,1
fqdn_8851,0
fqdn_8852,1
fqdn_8853,0
fqdn_8854,1
fqdn_8855,0
fqdn_8856,1
fqdn_8857,1
fqdn_8858,0
fqdn_8859,1
fqdn_8860,1
fqdn_8861,0
fqdn_8862,1
fqdn_8863,1
fqdn_8864,1
fqdn_8865,1
fqdn_8866,0
fqdn_8867,1
fqdn_8868,1
fqdn_8869,0
fqdn_8870,1
fqdn_8871,1
fqdn_8872,1
fqdn_8873,1
fqdn_8874,1
fqdn_8875,1
fqdn_8876,0
fqdn_8877,0
fqdn_8878,1
fqdn_8879,1
fqdn_8880,0
fqdn_8881,1
fqdn_8882,1
fqdn_8883,1
fqdn_8884,1
fqdn_8885,1
fqdn_8886,1
fqdn_8887,1
fqdn_8888,1
fqdn_8889,0
fqdn_8890,0
fqdn_8891,1
fqdn_8892,1
fqdn_8893,0
fqdn_8894,1
fqdn_8895,0
fqdn_8896,1
fqdn_8897,1
fqdn_8898,0
fqdn_8899,0
fqdn_8900,0
fqdn_8901,1
fqdn_8902,1
fqdn_8903,1
fqdn_8904,1
fqdn_8905,1
fqdn_8906,0
fqdn_8907,0
fqdn_8908,1
fqdn_8909,1
fqdn_8910,1
fqdn_8911,1
fqdn_8912,1
fqdn_8913,1
fqdn_8914,0
fqdn_8915,1
fqdn_8916,0
fqdn_8917,1
fqdn_8918,1
fqdn_8919,1
fqdn_8920,1
fqdn_8921,1
fqdn_8922,0
fqdn_8923,1
fqdn_8924,0
fqdn_8925,1
fqdn_8926,1
fqdn_8927,1
fqdn_8928,1
fqdn_8929,1
fqdn_8930,1
fqdn_8931,1
fqdn_8932,0
fqdn_8933,1
fqdn_8934,1
fqdn_8935,0
fqdn_8936,1
fqdn_8937,0
fqdn_8938,1
fqdn_8939,1
fqdn_8940,0
fqdn_8941,1
fqdn_8942,1
fqdn_8943,1
fqdn_8944,1
fqdn_8945,0
fqdn_8946,1
fqdn_8947,0
fqdn_8948,0
fqdn_8949,1
fqdn_8950,0
fqdn_8951,1
fqdn_8952,0
fqdn_8953,0
fqdn_8954,1
fqdn_8955,1
fqdn_8956,0
fqdn_8957,0
fqdn_8958,1
fqdn_8959,1
fqdn_8960,1
fqdn_8961,0
fqdn_8962,1
fqdn_8963,0
fqdn_8964,0
fqdn_8965,1
fqdn_8966,1
fqdn_8967,1
fqdn_8968,1
fqdn_8969,1
fqdn_8970,1
fqdn_8971,0
fqdn_8972,1
fqdn_8973,1
fqdn_8974,1
fqdn_8975,1
fqdn_8976,1
fqdn_8977,1
fqdn_8978,1
fqdn_8979,1
fqdn_8980,1
fqdn_8981,0
fqdn_8982,0
fqdn_8983,1
fqdn_8984,0
fqdn_8985,0
fqdn_8986,0
fqdn_8987,0
fqdn_8988,1
fqdn_8989,1
fqdn_8990,0
fqdn_8991,1
fqdn_8992,0
fqdn_8993,0
fqdn_8994,1
fqdn_8995,1
fqdn_8996,0
fqdn_8997,1
fqdn_8998,1
fqdn_8999,1
fqdn_9000,1
fqdn_9001,1
fqdn_9002,1
fqdn_9003,1
fqdn_9004,1
fqdn_9005,0
fqdn_9006,1
fqdn_9007,0
fqdn_9008,0
fqdn_9009,1
fqdn_9010,1
fqdn_9011,1
fqdn_9012,1
fqdn_9013,1
fqdn_9014,0
fqdn_9015,1
fqdn_9016,0
fqdn_9017,1
fqdn_9018,0
fqdn_9019,0
fqdn_9020,0
fqdn_9021,0
fqdn_9022,1
fqdn_9023,1
fqdn_9024,0
fqdn_9025,1
fqdn_9026,0
fqdn_9027,1
fqdn_9028,0
fqdn_9029,1
fqdn_9030,1
fqdn_9031,0
fqdn_9032,1
fqdn_9033,1
fqdn_9034,0
fqdn_9035,1
fqdn_9036,0
fqdn_9037,0
fqdn_9038,1
fqdn_9039,1
fqdn_9040,0
fqdn_9041,1
fqdn_9042,0
fqdn_9043,1
fqdn_9044,0
fqdn_9045,1
fqdn_9046,1
fqdn_9047,1
fqdn_9048,1
fqdn_9049,0
fqdn_9050,1
fqdn_9051,0
fqdn_9052,1
fqdn_9053,1
fqdn_9054,0
fqdn_9055,0
fqdn_9056,1
fqdn_9057,0
fqdn_9058,0
fqdn_9059,0
fqdn_9060,1
fqdn_9061,1
fqdn_9062,0
fqdn_9063,1
fqdn_9064,0
fqdn_9065,0
fqdn_9066,1
fqdn_9067,1
fqdn_9068,1
fqdn_9069,1
fqdn_9070,0
fqdn_9071,1
fqdn_9072,0
fqdn_9073,1
fqdn_9074,1
fqdn_9075,1
fqdn_9076,0
fqdn_9077,0
fqdn_9078,1
fqdn_9079,0
fqdn_9080,0
fqdn_9081,1
fqdn_9082,0
fqdn_9083,1
fqdn_9084,1
fqdn_9085,1
fqdn_9086,0
fqdn_9087,1
fqdn_9088,1
fqdn_9089,1
fqdn_9090,0
fqdn_9091,1
fqdn_9092,0
fqdn_9093,1
fqdn_9094,1
fqdn_9095,0
fqdn_9096,1
fqdn_9097,0
fqdn_9098,1
fqdn_9099,1
fqdn_9100,1
fqdn_9101,1
fqdn_9102,1
fqdn_9103,1
fqdn_9104,1
fqdn_9105,0
fqdn_9106,0
fqdn_9107,1
fqdn_9108,1
fqdn_9109,0
fqdn_9110,1
fqdn_9111,1
fqdn_9112,0
fqdn_9113,0
fqdn_9114,0
fqdn_9115,1
fqdn_9116,1
fqdn_9117,1
fqdn_9118,1
fqdn_9119,1
fqdn_9120,0
fqdn_9121,1
fqdn_9122,1
fqdn_9123,1
fqdn_9124,1
fqdn_9125,0
fqdn_9126,1
fqdn_9127,1
fqdn_9128,0
fqdn_9129,0
fqdn_9130,0
fqdn_9131,1
fqdn_9132,1
fqdn_9133,0
fqdn_9134,0
fqdn_9135,0
fqdn_9136,0
fqdn_9137,1
fqdn_9138,0
fqdn_9139,0
fqdn_9140,1
fqdn_9141,0
fqdn_9142,0
fqdn_9143,0
fqdn_9144,0
fqdn_9145,1
fqdn_9146,1
fqdn_9147,1
fqdn_9148,0
fqdn_9149,0
fqdn_9150,1
fqdn_9151,1
fqdn_9152,1
fqdn_9153,0
fqdn_9154,1
fqdn_9155,1
fqdn_9156,1
fqdn_9157,1
fqdn_9158,0
fqdn_9159,1
fqdn_9160,0
fqdn_9161,1
fqdn_9162,0
fqdn_9163,0
fqdn_9164,0
fqdn_9165,1
fqdn_9166,0
fqdn_9167,0
fqdn_9168,0
fqdn_9169,1
fqdn_9170,1
fqdn_9171,0
fqdn_9172,1
fqdn_9173,0
fqdn_9174,0
fqdn_9175,0
fqdn_9176,1
fqdn_9177,0
fqdn_9178,1
fqdn_9179,1
fqdn_9180,0
fqdn_9181,1
fqdn_9182,1
fqdn_9183,1
fqdn_9184,0
fqdn_9185,0
fqdn_9186,1
fqdn_9187,0
fqdn_9188,0
fqdn_9189,1
fqdn_9190,0
fqdn_9191,1
fqdn_9192,0
fqdn_9193,1
fqdn_9194,1
fqdn_9195,1
fqdn_9196,0
fqdn_9197,1
fqdn_9198,0
fqdn_9199,1
fqdn_9200,1
fqdn_9201,0
fqdn_9202,0
fqdn_9203,1
fqdn_9204,0
fqdn_9205,0
fqdn_9206,1
fqdn_9207,0
fqdn_9208,1
fqdn_9209,0
fqdn_9210,1
fqdn_9211,1
fqdn_9212,0
fqdn_9213,0
fqdn_9214,0
fqdn_9215,1
fqdn_9216,1
fqdn_9217,1
fqdn_9218,0
fqdn_9219,1
fqdn_9220,1
fqdn_9221,1
fqdn_9222,0
fqdn_9223,0
fqdn_9224,1
fqdn_9225,1
fqdn_9226,1
fqdn_9227,1
fqdn_9228,1
fqdn_9229,1
fqdn_9230,1
fqdn_9231,0
fqdn_9232,1
fqdn_9233,0
fqdn_9234,1
fqdn_9235,1
fqdn_9236,0
fqdn_9237,1
fqdn_9238,0
fqdn_9239,0
fqdn_9240,1
fqdn_9241,1
fqdn_9242,1
fqdn_9243,1
fqdn_9244,1
fqdn_9245,0
fqdn_9246,0
fqdn_9247,1
fqdn_9248,1
fqdn_9249,0
fqdn_9250,0
fqdn_9251,1
fqdn_9252,1
fqdn_9253,0
fqdn_9254,0
fqdn_9255,1
fqdn_9256,0
fqdn_9257,0
fqdn_9258,1
fqdn_9259,1
fqdn_9260,1
fqdn_9261,0
fqdn_9262,1
fqdn_9263,0
fqdn_9264,1
fqdn_9265,1
fqdn_9266,0
fqdn_9267,1
fqdn_9268,1
fqdn_9269,0
fqdn_9270,1
fqdn_9271,0
fqdn_9272,1
fqdn_9273,0
fqdn_9274,0
fqdn_9275,1
fqdn_9276,0
fqdn_9277,1
fqdn_9278,1
fqdn_9279,1
fqdn_9280,1
fqdn_9281,1
fqdn_9282,1
fqdn_9283,1
fqdn_9284,1
fqdn_9285,1
fqdn_9286,1
fqdn_9287,1
fqdn_9288,1
fqdn_9289,1
fqdn_9290,1
fqdn_9291,0
fqdn_9292,1
fqdn_9293,0
fqdn_9294,1
fqdn_9295,1
fqdn_9296,0
fqdn_9297,1
fqdn_9298,0
fqdn_9299,1
fqdn_9300,1
fqdn_9301,0
fqdn_9302,1
fqdn_9303,0
fqdn_9304,0
fqdn_9305,1
fqdn_9306,1
fqdn_9307,1
fqdn_9308,1
fqdn_9309,1
fqdn_9310,0
fqdn_9311,0
fqdn_9312,1
fqdn_9313,1
fqdn_9314,1
fqdn_9315,0
fqdn_9316,0
fqdn_9317,1
fqdn_9318,1
fqdn_9319,1
fqdn_9320,0
fqdn_9321,1
fqdn_9322,1
fqdn_9323,0
fqdn_9324,1
fqdn_9325,1
fqdn_9326,1
fqdn_9327,1
fqdn_9328,0
fqdn_9329,0
fqdn_9330,1
fqdn_9331,1
fqdn_9332,1
fqdn_9333,1
fqdn_9334,1
fqdn_9335,1
fqdn_9336,0
fqdn_9337,1
fqdn_9338,1
fqdn_9339,0
fqdn_9340,0
fqdn_9341,0
fqdn_9342,1
fqdn_9343,1
fqdn_9344,0
fqdn_9345,1
fqdn_9346,0
fqdn_9347,1
fqdn_9348,0
fqdn_9349,0
fqdn_9350,1
fqdn_9351,1
fqdn_9352,1
fqdn_9353,0
fqdn_9354,1
fqdn_9355,0
fqdn_9356,0
fqdn_9357,1
fqdn_9358,1
fqdn_9359,0
fqdn_9360,0
fqdn_9361,1
fqdn_9362,1
fqdn_9363,1
fqdn_9364,0
fqdn_9365,1
fqdn_9366,0
fqdn_9367,0
fqdn_9368,1
fqdn_9369,1
fqdn_9370,1
fqdn_9371,0
fqdn_9372,1
fqdn_9373,1
fqdn_9374,0
fqdn_9375,0
fqdn_9376,0
fqdn_9377,1
fqdn_9378,0
fqdn_9379,1
fqdn_9380,1
fqdn_9381,1
fqdn_9382,0
fqdn_9383,0
fqdn_9384,1
fqdn_9385,0
fqdn_9386,1
fqdn_9387,1
fqdn_9388,0
fqdn_9389,1
fqdn_9390,0
fqdn_9391,0
fqdn_9392,1
fqdn_9393,1
fqdn_9394,1
fqdn_9395,1
fqdn_9396,1
fqdn_9397,1
fqdn_9398,0
fqdn_9399,1
fqdn_9400,0
fqdn_9401,1
fqdn_9402,1
fqdn_9403,1
fqdn_9404,1
fqdn_9405,0
fqdn_9406,1
fqdn_9407,1
fqdn_9408,0
fqdn_9409,1
fqdn_9410,1
fqdn_9411,1
fqdn_9412,1
fqdn_9413,0
fqdn_9414,1
fqdn_9415,0
fqdn_9416,0
fqdn_9417,1
fqdn_9418,1
fqdn_9419,1
fqdn_9420,0
fqdn_9421,0
fqdn_9422,1
fqdn_9423,1
fqdn_9424,1
fqdn_9425,0
fqdn_9426,0
fqdn_9427,1
fqdn_9428,0
fqdn_9429,1
fqdn_9430,0
fqdn_9431,1
fqdn_9432,1
fqdn_9433,0
fqdn_9434,0
fqdn_9435,0
fqdn_9436,0
fqdn_9437,1
fqdn_9438,1
fqdn_9439,1
fqdn_9440,0
fqdn_9441,0
fqdn_9442,0
fqdn_9443,1
fqdn_9444,0
fqdn_9445,1
fqdn_9446,1
fqdn_9447,0
fqdn_9448,0
fqdn_9449,0
fqdn_9450,1
fqdn_9451,0
fqdn_9452,1
fqdn_9453,0
fqdn_9454,1
fqdn_9455,1
fqdn_9456,0
fqdn_9457,0
fqdn_9458,0
fqdn_9459,1
fqdn_9460,1
fqdn_9461,1
fqdn_9462,1
fqdn_9463,0
fqdn_9464,0
fqdn_9465,1
fqdn_9466,0
fqdn_9467,1
fqdn_9468,1
fqdn_9469,0
fqdn_9470,1
fqdn_9471,0
fqdn_9472,1
fqdn_9473,0
fqdn_9474,1
fqdn_9475,1
fqdn_9476,1
fqdn_9477,1
fqdn_9478,0
fqdn_9479,0
fqdn_9480,1
fqdn_9481,1
fqdn_9482,1
fqdn_9483,0
fqdn_9484,0
fqdn_9485,0
fqdn_9486,0
fqdn_9487,0
fqdn_9488,1
fqdn_9489,1
fqdn_9490,1
fqdn_9491,1
fqdn_9492,0
fqdn_9493,1
fqdn_9494,1
fqdn_9495,1
fqdn_9496,1
fqdn_9497,1
fqdn_9498,0
fqdn_9499,1
fqdn_9500,1
fqdn_9501,1
fqdn_9502,0
fqdn_9503,1
fqdn_9504,0
fqdn_9505,1
fqdn_9506,1
fqdn_9507,0
fqdn_9508,1
fqdn_9509,0
fqdn_9510,0
fqdn_9511,0
fqdn_9512,1
fqdn_9513,1
fqdn_9514,0
fqdn_9515,0
fqdn_9516,1
fqdn_9517,1
fqdn_9518,1
fqdn_9519,1
fqdn_9520,1
fqdn_9521,0
fqdn_9522,1
fqdn_9523,1
fqdn_9524,0
fqdn_9525,1
fqdn_9526,1
fqdn_9527,1
fqdn_9528,1
fqdn_9529,0
fqdn_9530,0
fqdn_9531,1
fqdn_9532,1
fqdn_9533,1
fqdn_9534,1
fqdn_9535,0
fqdn_9536,1
fqdn_9537,1
fqdn_9538,1
fqdn_9539,0
fqdn_9540,1
fqdn_9541,1
fqdn_9542,1
fqdn_9543,0
fqdn_9544,0
fqdn_9545,1
fqdn_9546,0
fqdn_9547,1
fqdn_9548,1
fqdn_9549,0
fqdn_9550,1
fqdn_9551,1
fqdn_9552,1
fqdn_9553,0
fqdn_9554,1
fqdn_9555,1
fqdn_9556,1
fqdn_9557,1
fqdn_9558,1
fqdn_9559,0
fqdn_9560,1
fqdn_9561,1
fqdn_9562,0
fqdn_9563,0
fqdn_9564,1
fqdn_9565,1
fqdn_9566,0
fqdn_9567,1
fqdn_9568,1
fqdn_9569,0
fqdn_9570,1
fqdn_9571,0
fqdn_9572,1
fqdn_9573,1
fqdn_9574,1
fqdn_9575,1
fqdn_9576,1
fqdn_9577,1
fqdn_9578,1
fqdn_9579,1
fqdn_9580,1
fqdn_9581,1
fqdn_9582,1
fqdn_9583,1
fqdn_9584,1
fqdn_9585,1
fqdn_9586,1
fqdn_9587,0
fqdn_9588,1
fqdn_9589,1
fqdn_9590,1
fqdn_9591,0
fqdn_9592,0
fqdn_9593,1
fqdn_9594,1
fqdn_9595,0
fqdn_9596,1
fqdn_9597,0
fqdn_9598,0
fqdn_9599,1
fqdn_9600,1
fqdn_9601,0
fqdn_9602,1
fqdn_9603,1
fqdn_9604,1
fqdn_9605,1
fqdn_9606,0
fqdn_9607,1
fqdn_9608,0
fqdn_9609,0
fqdn_9610,1
fqdn_9611,1
fqdn_9612,1
fqdn_9613,1
fqdn_9614,0
fqdn_9615,1
fqdn_9616,1
fqdn_9617,0
fqdn_9618,0
fqdn_9619,1
fqdn_9620,0
fqdn_9621,1
fqdn_9622,0
fqdn_9623,0
fqdn_9624,0
fqdn_9625,1
fqdn_9626,0
fqdn_9627,1
fqdn_9628,0
fqdn_9629,1
fqdn_9630,1
fqdn_9631,0
fqdn_9632,0
fqdn_9633,0
fqdn_9634,0
fqdn_9635,0
fqdn_9636,1
fqdn_9637,0
fqdn_9638,0
fqdn_9639,1
fqdn_9640,0
fqdn_9641,1
fqdn_9642,1
fqdn_9643,1
fqdn_9644,0
fqdn_9645,1
fqdn_9646,1
fqdn_9647,0
fqdn_9648,0
fqdn_9649,1
fqdn_9650,0
fqdn_9651,1
fqdn_9652,1
fqdn_9653,1
fqdn_9654,0
fqdn_9655,1
fqdn_9656,1
fqdn_9657,0
fqdn_9658,1
fqdn_9659,1
fqdn_9660,1
fqdn_9661,1
fqdn_9662,1
fqdn_9663,1
fqdn_9664,0
fqdn_9665,0
fqdn_9666,1
fqdn_9667,1
fqdn_9668,1
fqdn_9669,0
fqdn_9670,1
fqdn_9671,1
fqdn_9672,1
fqdn_9673,0
fqdn_9674,0
fqdn_9675,1
fqdn_9676,1
fqdn_9677,1
fqdn_9678,1
fqdn_9679,1
fqdn_9680,1
fqdn_9681,0
fqdn_9682,1
fqdn_9683,1
fqdn_9684,0
fqdn_9685,0
fqdn_9686,0
fqdn_9687,1
fqdn_9688,0
fqdn_9689,1
fqdn_9690,0
fqdn_9691,0
fqdn_9692,1
fqdn_9693,1
fqdn_9694,1
fqdn_9695,1
fqdn_9696,0
fqdn_9697,0
fqdn_9698,1
fqdn_9699,1
fqdn_9700,0
fqdn_9701,1
fqdn_9702,1
fqdn_9703,1
fqdn_9704,1
fqdn_9705,0
fqdn_9706,0
fqdn_9707,0
fqdn_9708,1
fqdn_9709,1
fqdn_9710,1
fqdn_9711,1
fqdn_9712,0
fqdn_9713,0
fqdn_9714,1
fqdn_9715,1
fqdn_9716,1
fqdn_9717,1
fqdn_9718,1
fqdn_9719,0
fqdn_9720,1
fqdn_9721,1
fqdn_9722,0
fqdn_9723,1
fqdn_9724,1
fqdn_9725,1
fqdn_9726,0
fqdn_9727,1
fqdn_9728,0
fqdn_9729,0
fqdn_9730,1
fqdn_9731,1
fqdn_9732,0
fqdn_9733,0
fqdn_9734,1
fqdn_9735,1
fqdn_9736,1
fqdn_9737,0
fqdn_9738,0
fqdn_9739,1
fqdn_9740,1
fqdn_9741,1
fqdn_9742,1
fqdn_9743,0
fqdn_9744,1
fqdn_9745,1
fqdn_9746,0
fqdn_9747,1
fqdn_9748,1
fqdn_9749,0
fqdn_9750,0
fqdn_9751,0
fqdn_9752,1
fqdn_9753,0
fqdn_9754,1
fqdn_9755,1
fqdn_9756,0
fqdn_9757,1
fqdn_9758,0
fqdn_9759,1
fqdn_9760,0
fqdn_9761,0
fqdn_9762,0
fqdn_9763,1
fqdn_9764,1
fqdn_9765,0
fqdn_9766,0
fqdn_9767,1
fqdn_9768,1
fqdn_9769,1
fqdn_9770,1
fqdn_9771,0
fqdn_9772,1
fqdn_9773,1
fqdn_9774,0
fqdn_9775,0
fqdn_9776,0
fqdn_9777,1
fqdn_9778,0
fqdn_9779,1
fqdn_9780,0
fqdn_9781,1
fqdn_9782,0
fqdn_9783,0
fqdn_9784,1
fqdn_9785,1
fqdn_9786,1
fqdn_9787,0
fqdn_9788,1
fqdn_9789,0
fqdn_9790,0
fqdn_9791,0
fqdn_9792,1
fqdn_9793,0
fqdn_9794,1
fqdn_9795,0
fqdn_9796,0
fqdn_9797,1
fqdn_9798,0
fqdn_9799,1
fqdn_9800,0
fqdn_9801,1
fqdn_9802,1
fqdn_9803,1
fqdn_9804,1
fqdn_9805,1
fqdn_9806,1
fqdn_9807,1
fqdn_9808,1
fqdn_9809,1
fqdn_9810,1
fqdn_9811,0
fqdn_9812,1
fqdn_9813,0
fqdn_9814,1
fqdn_9815,0
fqdn_9816,0
fqdn_9817,1
fqdn_9818,1
fqdn_9819,0
fqdn_9820,1
fqdn_9821,0
fqdn_9822,1
fqdn_9823,1
fqdn_9824,0
fqdn_9825,1
fqdn_9826,0
fqdn_9827,0
fqdn_9828,1
fqdn_9829,0
fqdn_9830,0
fqdn_9831,1
fqdn_9832,1
fqdn_9833,1
fqdn_9834,1
fqdn_9835,0
fqdn_9836,0
fqdn_9837,0
fqdn_9838,0
fqdn_9839,0
fqdn_9840,1
fqdn_9841,0
fqdn_9842,0
fqdn_9843,1
fqdn_9844,0
fqdn_9845,0
fqdn_9846,0
fqdn_9847,1
fqdn_9848,0
fqdn_9849,0
fqdn_9850,1
fqdn_9851,1
fqdn_9852,1
fqdn_9853,0
fqdn_9854,0
fqdn_9855,1
fqdn_9856,0
fqdn_9857,1
fqdn_9858,1
fqdn_9859,0
fqdn_9860,1
fqdn_9861,1
fqdn_9862,1
fqdn_9863,0
fqdn_9864,1
fqdn_9865,1
fqdn_9866,1
fqdn_9867,1
fqdn_9868,1
fqdn_9869,0
fqdn_9870,0
fqdn_9871,1
fqdn_9872,1
fqdn_9873,1
fqdn_9874,1
fqdn_9875,1
fqdn_9876,1
fqdn_9877,1
fqdn_9878,0
fqdn_9879,0
fqdn_9880,0
fqdn_9881,0
fqdn_9882,1
fqdn_9883,1
fqdn_9884,1
fqdn_9885,0
fqdn_9886,1
fqdn_9887,1
fqdn_9888,1
fqdn_9889,1
fqdn_9890,1
fqdn_9891,0
fqdn_9892,0
fqdn_9893,1
fqdn_9894,0
fqdn_9895,0
fqdn_9896,0
fqdn_9897,1
fqdn_9898,0
fqdn_9899,0
fqdn_9900,1
fqdn_9901,1
fqdn_9902,1
fqdn_9903,0
fqdn_9904,0
fqdn_9905,1
fqdn_9906,1
fqdn_9907,1
fqdn_9908,1
fqdn_9909,1
fqdn_9910,0
fqdn_9911,0
fqdn_9912,0
fqdn_9913,1
fqdn_9914,1
fqdn_9915,1
fqdn_9916,0
fqdn_9917,0
fqdn_9918,0
fqdn_9919,0
fqdn_9920,1
fqdn_9921,1
fqdn_9922,1
fqdn_9923,0
fqdn_9924,1
fqdn_9925,0
fqdn_9926,1
fqdn_9927,0
fqdn_9928,0
fqdn_9929,0
fqdn_9930,1
fqdn_9931,1
fqdn_9932,0
fqdn_9933,1
fqdn_9934,0
fqdn_9935,0
fqdn_9936,1
fqdn_9937,0
fqdn_9938,0
fqdn_9939,0
fqdn_9940,1
fqdn_9941,1
fqdn_9942,0
fqdn_9943,0
fqdn_9944,0
fqdn_9945,0
fqdn_9946,1
fqdn_9947,0
fqdn_9948,0
fqdn_9949,1
fqdn_9950,1
fqdn_9951,0
fqdn_9952,0
fqdn_9953,0
fqdn_9954,0
fqdn_9955,1
fqdn_9956,0
fqdn_9957,1
fqdn_9958,1
fqdn_9959,0
fqdn_9960,0
fqdn_9961,0
fqdn_9962,0
fqdn_9963,1
fqdn_9964,1
fqdn_9965,1
fqdn_9966,0
fqdn_9967,0
fqdn_9968,1
fqdn_9969,0
fqdn_9970,1
fqdn_9971,1
fqdn_9972,0
fqdn_9973,1
fqdn_9974,0
fqdn_9975,0
fqdn_9976,0
fqdn_9977,1
fqdn_9978,1
fqdn_9979,1
fqdn_9980,1
fqdn_9981,1
fqdn_9982,0
fqdn_9983,0
fqdn_9984,1
fqdn_9985,0
fqdn_9986,1
fqdn_9987,0
fqdn_9988,0
fqdn_9989,1
fqdn_9990,1
fqdn_9991,1
fqdn_9992,0
fqdn_9993,1
fqdn_9994,0
fqdn_9995,1
fqdn_9996,0
fqdn_9997,1
fqdn_9998,0
fqdn_9999,1
fqdn_10000,1
fqdn_10001,1
fqdn_10002,1
fqdn_10003,1
fqdn_10004,1
fqdn_10005,0
fqdn_10006,0
fqdn_10007,1
fqdn_10008,0
fqdn_10009,1
fqdn_10010,0
fqdn_10011,1
fqdn_10012,1
fqdn_10013,0
fqdn_10014,1
fqdn_10015,1
fqdn_10016,0
fqdn_10017,1
fqdn_10018,0
fqdn_10019,0
fqdn_10020,1
fqdn_10021,0
fqdn_10022,0
fqdn_10023,1
fqdn_10024,1
fqdn_10025,1
fqdn_10026,0
fqdn_10027,1
fqdn_10028,0
fqdn_10029,1
fqdn_10030,1
fqdn_10031,1
fqdn_10032,1
fqdn_10033,1
fqdn_10034,0
fqdn_10035,1
fqdn_10036,1
fqdn_10037,0
fqdn_10038,1
fqdn_10039,1
fqdn_10040,1
fqdn_10041,0
fqdn_10042,0
fqdn_10043,1
fqdn_10044,1
fqdn_10045,1
fqdn_10046,1
fqdn_10047,1
fqdn_10048,1
fqdn_10049,1
fqdn_10050,0
fqdn_10051,1
fqdn_10052,0
fqdn_10053,0
fqdn_10054,1
fqdn_10055,1
fqdn_10056,1
fqdn_10057,0
fqdn_10058,0
fqdn_10059,0
fqdn_10060,1
fqdn_10061,0
fqdn_10062,1
fqdn_10063,1
fqdn_10064,0
fqdn_10065,1
fqdn_10066,1
fqdn_10067,1
fqdn_10068,0
fqdn_10069,1
fqdn_10070,1
fqdn_10071,0
fqdn_10072,1
fqdn_10073,1
fqdn_10074,1
fqdn_10075,1
fqdn_10076,1
fqdn_10077,1
fqdn_10078,1
fqdn_10079,1
fqdn_10080,0
fqdn_10081,1
fqdn_10082,0
fqdn_10083,1
fqdn_10084,1
fqdn_10085,0
fqdn_10086,0
fqdn_10087,1
fqdn_10088,0
