fqdn_no,label
fqdn_9296,2
fqdn_9297,1
fqdn_9298,3
fqdn_9299,2
fqdn_9300,2
fqdn_9301,4
fqdn_9302,4
fqdn_9303,2
fqdn_9304,2
fqdn_9305,2
fqdn_9306,2
fqdn_9307,2
fqdn_9308,2
fqdn_9309,2
fqdn_9310,2
fqdn_9311,2
fqdn_9312,3
fqdn_9313,1
fqdn_9314,0
fqdn_9315,1
fqdn_9316,2
fqdn_9317,2
fqdn_9318,1
fqdn_9319,1
fqdn_9320,1
fqdn_9321,1
fqdn_9322,1
fqdn_9323,2
fqdn_9324,2
fqdn_9325,2
fqdn_9326,2
fqdn_9327,2
fqdn_9328,2
fqdn_9329,1
fqdn_9330,3
fqdn_9331,1
fqdn_9332,1
fqdn_9333,1
fqdn_9334,0
fqdn_9335,3
fqdn_9336,2
fqdn_9337,3
fqdn_9338,2
fqdn_9339,2
fqdn_9340,1
fqdn_9341,0
fqdn_9342,2
fqdn_9343,3
fqdn_9344,1
fqdn_9345,3
fqdn_9346,3
fqdn_9347,1
fqdn_9348,2
fqdn_9349,1
fqdn_9350,3
fqdn_9351,2
fqdn_9352,2
fqdn_9353,1
fqdn_9354,2
fqdn_9355,2
fqdn_9356,2
fqdn_9357,2
fqdn_9358,0
fqdn_9359,1
fqdn_9360,0
fqdn_9361,3
fqdn_9362,0
fqdn_9363,1
fqdn_9364,2
fqdn_9365,1
fqdn_9366,1
fqdn_9367,0
fqdn_9368,2
fqdn_9369,1
fqdn_9370,1
fqdn_9371,2
fqdn_9372,2
fqdn_9373,2
fqdn_9374,1
fqdn_9375,2
fqdn_9376,2
fqdn_9377,2
fqdn_9378,0
fqdn_9379,2
fqdn_9380,2
fqdn_9381,1
fqdn_9382,2
fqdn_9383,2
fqdn_9384,1
fqdn_9385,2
fqdn_9386,3
fqdn_9387,1
fqdn_9388,2
fqdn_9389,1
fqdn_9390,1
fqdn_9391,2
fqdn_9392,1
fqdn_9393,2
fqdn_9394,2
fqdn_9395,2
fqdn_9396,3
fqdn_9397,3
fqdn_9398,3
fqdn_9399,4
fqdn_9400,2
fqdn_9401,2
fqdn_9402,3
fqdn_9403,2
fqdn_9404,2
fqdn_9405,2
fqdn_9406,2
fqdn_9407,2
fqdn_9408,2
fqdn_9409,2
fqdn_9410,1
fqdn_9411,1
fqdn_9412,1
fqdn_9413,1
fqdn_9414,2
fqdn_9415,1
fqdn_9416,1
fqdn_9417,1
fqdn_9418,3
fqdn_9419,3
fqdn_9420,2
fqdn_9421,0
fqdn_9422,2
fqdn_9423,2
fqdn_9424,2
fqdn_9425,2
fqdn_9426,2
fqdn_9427,3
fqdn_9428,1
fqdn_9429,2
fqdn_9430,1
fqdn_9431,2
fqdn_9432,3
fqdn_9433,2
fqdn_9434,1
fqdn_9435,1
fqdn_9436,3
fqdn_9437,1
fqdn_9438,2
fqdn_9439,3
fqdn_9440,3
fqdn_9441,2
fqdn_9442,1
fqdn_9443,2
fqdn_9444,3
fqdn_9445,3
fqdn_9446,3
fqdn_9447,1
fqdn_9448,2
fqdn_9449,1
fqdn_9450,1
fqdn_9451,1
fqdn_9452,2
fqdn_9453,3
fqdn_9454,2
fqdn_9455,3
fqdn_9456,0
fqdn_9457,2
fqdn_9458,1
fqdn_9459,2
fqdn_9460,1
fqdn_9461,2
fqdn_9462,3
fqdn_9463,1
fqdn_9464,2
fqdn_9465,2
fqdn_9466,1
fqdn_9467,2
fqdn_9468,3
fqdn_9469,0
fqdn_9470,1
fqdn_9471,2
fqdn_9472,0
fqdn_9473,2
fqdn_9474,1
fqdn_9475,2
fqdn_9476,3
fqdn_9477,0
fqdn_9478,2
fqdn_9479,2
fqdn_9480,0
fqdn_9481,2
fqdn_9482,2
fqdn_9483,3
fqdn_9484,1
fqdn_9485,2
fqdn_9486,2
fqdn_9487,3
fqdn_9488,2
fqdn_9489,2
fqdn_9490,1
fqdn_9491,1
fqdn_9492,1
fqdn_9493,1
fqdn_9494,2
fqdn_9495,1
fqdn_9496,2
fqdn_9497,3
fqdn_9498,2
fqdn_9499,1
fqdn_9500,1
fqdn_9501,3
fqdn_9502,2
fqdn_9503,2
fqdn_9504,2
fqdn_9505,1
fqdn_9506,1
fqdn_9507,2
fqdn_9508,3
fqdn_9509,2
fqdn_9510,2
fqdn_9511,1
fqdn_9512,2
fqdn_9513,1
fqdn_9514,0
fqdn_9515,1
fqdn_9516,3
fqdn_9517,3
fqdn_9518,3
fqdn_9519,0
fqdn_9520,1
fqdn_9521,2
fqdn_9522,2
fqdn_9523,3
fqdn_9524,1
fqdn_9525,2
fqdn_9526,2
fqdn_9527,2
fqdn_9528,2
fqdn_9529,2
fqdn_9530,0
fqdn_9531,2
fqdn_9532,2
fqdn_9533,3
fqdn_9534,1
fqdn_9535,1
fqdn_9536,1
fqdn_9537,0
fqdn_9538,3
fqdn_9539,2
fqdn_9540,0
fqdn_9541,2
fqdn_9542,3
fqdn_9543,2
fqdn_9544,2
fqdn_9545,2
fqdn_9546,3
fqdn_9547,2
fqdn_9548,2
fqdn_9549,1
fqdn_9550,2
fqdn_9551,2
fqdn_9552,2
fqdn_9553,2
fqdn_9554,3
fqdn_9555,1
fqdn_9556,3
fqdn_9557,2
fqdn_9558,1
fqdn_9559,2
fqdn_9560,1
fqdn_9561,3
fqdn_9562,2
fqdn_9563,2
fqdn_9564,3
fqdn_9565,0
fqdn_9566,2
fqdn_9567,2
fqdn_9568,2
fqdn_9569,2
fqdn_9570,0
fqdn_9571,2
fqdn_9572,2
fqdn_9573,1
fqdn_9574,0
fqdn_9575,2
fqdn_9576,3
fqdn_9577,2
fqdn_9578,3
fqdn_9579,2
fqdn_9580,2
fqdn_9581,2
fqdn_9582,2
fqdn_9583,3
fqdn_9584,1
fqdn_9585,3
fqdn_9586,3
fqdn_9587,2
fqdn_9588,2
fqdn_9589,1
fqdn_9590,1
fqdn_9591,2
fqdn_9592,0
fqdn_9593,2
fqdn_9594,1
fqdn_9595,2
fqdn_9596,1
fqdn_9597,1
fqdn_9598,2
fqdn_9599,3
fqdn_9600,2
fqdn_9601,0
fqdn_9602,3
fqdn_9603,1
fqdn_9604,2
fqdn_9605,1
fqdn_9606,1
fqdn_9607,0
fqdn_9608,2
fqdn_9609,2
fqdn_9610,2
fqdn_9611,1
fqdn_9612,2
fqdn_9613,3
fqdn_9614,4
fqdn_9615,3
fqdn_9616,2
fqdn_9617,2
fqdn_9618,1
fqdn_9619,3
fqdn_9620,1
fqdn_9621,2
fqdn_9622,2
fqdn_9623,2
fqdn_9624,1
fqdn_9625,2
fqdn_9626,2
fqdn_9627,1
fqdn_9628,1
fqdn_9629,0
fqdn_9630,3
fqdn_9631,2
fqdn_9632,2
fqdn_9633,2
fqdn_9634,2
fqdn_9635,1
fqdn_9636,1
fqdn_9637,2
fqdn_9638,2
fqdn_9639,2
fqdn_9640,3
fqdn_9641,2
fqdn_9642,3
fqdn_9643,2
fqdn_9644,2
fqdn_9645,0
fqdn_9646,3
fqdn_9647,2
fqdn_9648,2
fqdn_9649,3
fqdn_9650,2
fqdn_9651,3
fqdn_9652,1
fqdn_9653,1
fqdn_9654,2
fqdn_9655,2
fqdn_9656,3
fqdn_9657,1
fqdn_9658,1
fqdn_9659,1
fqdn_9660,2
fqdn_9661,1
fqdn_9662,2
fqdn_9663,1
fqdn_9664,2
fqdn_9665,0
fqdn_9666,2
fqdn_9667,2
fqdn_9668,3
fqdn_9669,3
fqdn_9670,2
fqdn_9671,1
fqdn_9672,3
fqdn_9673,2
fqdn_9674,0
fqdn_9675,1
fqdn_9676,2
fqdn_9677,3
fqdn_9678,3
fqdn_9679,2
fqdn_9680,1
fqdn_9681,3
fqdn_9682,1
fqdn_9683,3
fqdn_9684,2
fqdn_9685,3
fqdn_9686,1
fqdn_9687,2
fqdn_9688,2
fqdn_9689,3
fqdn_9690,0
fqdn_9691,3
fqdn_9692,3
fqdn_9693,1
fqdn_9694,2
fqdn_9695,2
fqdn_9696,3
fqdn_9697,2
fqdn_9698,1
fqdn_9699,1
fqdn_9700,4
fqdn_9701,3
fqdn_9702,2
fqdn_9703,2
fqdn_9704,2
fqdn_9705,1
fqdn_9706,2
fqdn_9707,2
fqdn_9708,1
fqdn_9709,1
fqdn_9710,1
fqdn_9711,1
fqdn_9712,2
fqdn_9713,1
fqdn_9714,1
fqdn_9715,1
fqdn_9716,2
fqdn_9717,2
fqdn_9718,2
fqdn_9719,1
fqdn_9720,2
fqdn_9721,2
fqdn_9722,2
fqdn_9723,3
fqdn_9724,1
fqdn_9725,3
fqdn_9726,2
fqdn_9727,2
fqdn_9728,1
fqdn_9729,2
fqdn_9730,3
fqdn_9731,1
fqdn_9732,2
fqdn_9733,1
fqdn_9734,2
fqdn_9735,2
fqdn_9736,2
fqdn_9737,3
fqdn_9738,0
fqdn_9739,4
fqdn_9740,2
fqdn_9741,2
fqdn_9742,1
fqdn_9743,2
fqdn_9744,2
fqdn_9745,2
fqdn_9746,3
fqdn_9747,2
fqdn_9748,2
fqdn_9749,1
fqdn_9750,1
fqdn_9751,2
fqdn_9752,3
fqdn_9753,2
fqdn_9754,3
fqdn_9755,2
fqdn_9756,3
fqdn_9757,2
fqdn_9758,0
fqdn_9759,2
fqdn_9760,2
fqdn_9761,1
fqdn_9762,2
fqdn_9763,2
fqdn_9764,2
fqdn_9765,1
fqdn_9766,2
fqdn_9767,0
fqdn_9768,3
fqdn_9769,3
fqdn_9770,1
fqdn_9771,3
fqdn_9772,3
fqdn_9773,0
fqdn_9774,2
fqdn_9775,2
fqdn_9776,3
fqdn_9777,1
fqdn_9778,1
fqdn_9779,3
fqdn_9780,2
fqdn_9781,3
fqdn_9782,2
fqdn_9783,1
fqdn_9784,1
fqdn_9785,1
fqdn_9786,0
fqdn_9787,2
fqdn_9788,0
fqdn_9789,2
fqdn_9790,2
fqdn_9791,3
fqdn_9792,2
fqdn_9793,2
fqdn_9794,1
fqdn_9795,0
fqdn_9796,2
fqdn_9797,2
fqdn_9798,2
fqdn_9799,2
fqdn_9800,2
fqdn_9801,2
fqdn_9802,2
fqdn_9803,2
fqdn_9804,2
fqdn_9805,1
fqdn_9806,2
fqdn_9807,3
fqdn_9808,3
fqdn_9809,4
fqdn_9810,3
fqdn_9811,2
fqdn_9812,1
fqdn_9813,0
fqdn_9814,2
fqdn_9815,3
fqdn_9816,2
fqdn_9817,2
fqdn_9818,2
fqdn_9819,2
fqdn_9820,3
fqdn_9821,2
fqdn_9822,2
fqdn_9823,2
fqdn_9824,2
fqdn_9825,2
fqdn_9826,1
fqdn_9827,2
fqdn_9828,2
fqdn_9829,2
fqdn_9830,2
fqdn_9831,3
fqdn_9832,1
fqdn_9833,2
fqdn_9834,3
fqdn_9835,2
fqdn_9836,1
fqdn_9837,2
fqdn_9838,3
fqdn_9839,2
fqdn_9840,0
fqdn_9841,2
fqdn_9842,2
fqdn_9843,2
fqdn_9844,2
fqdn_9845,1
fqdn_9846,2
fqdn_9847,2
fqdn_9848,2
fqdn_9849,2
fqdn_9850,1
fqdn_9851,2
fqdn_9852,1
fqdn_9853,2
fqdn_9854,1
fqdn_9855,1
fqdn_9856,2
fqdn_9857,2
fqdn_9858,3
fqdn_9859,2
fqdn_9860,1
fqdn_9861,3
fqdn_9862,3
fqdn_9863,2
fqdn_9864,0
fqdn_9865,1
fqdn_9866,1
fqdn_9867,2
fqdn_9868,1
fqdn_9869,2
fqdn_9870,1
fqdn_9871,3
fqdn_9872,2
fqdn_9873,3
fqdn_9874,2
fqdn_9875,3
fqdn_9876,2
fqdn_9877,1
fqdn_9878,2
fqdn_9879,1
fqdn_9880,2
fqdn_9881,2
fqdn_9882,3
fqdn_9883,2
fqdn_9884,2
fqdn_9885,2
fqdn_9886,1
fqdn_9887,1
fqdn_9888,1
fqdn_9889,1
fqdn_9890,1
fqdn_9891,2
fqdn_9892,2
fqdn_9893,3
fqdn_9894,2
fqdn_9895,2
fqdn_9896,1
fqdn_9897,4
fqdn_9898,2
fqdn_9899,1
fqdn_9900,2
fqdn_9901,1
fqdn_9902,3
fqdn_9903,2
fqdn_9904,3
fqdn_9905,1
fqdn_9906,1
fqdn_9907,2
fqdn_9908,1
fqdn_9909,1
fqdn_9910,2
fqdn_9911,2
fqdn_9912,2
fqdn_9913,2
fqdn_9914,2
fqdn_9915,2
fqdn_9916,2
fqdn_9917,1
fqdn_9918,0
fqdn_9919,2
fqdn_9920,3
fqdn_9921,1
fqdn_9922,2
fqdn_9923,3
fqdn_9924,2
fqdn_9925,2
fqdn_9926,3
fqdn_9927,2
fqdn_9928,1
fqdn_9929,2
fqdn_9930,2
fqdn_9931,2
fqdn_9932,3
fqdn_9933,3
fqdn_9934,1
fqdn_9935,2
fqdn_9936,2
fqdn_9937,2
fqdn_9938,2
fqdn_9939,2
fqdn_9940,0
fqdn_9941,2
fqdn_9942,2
fqdn_9943,2
fqdn_9944,1
fqdn_9945,2
fqdn_9946,2
fqdn_9947,2
fqdn_9948,2
fqdn_9949,1
fqdn_9950,2
fqdn_9951,3
fqdn_9952,2
fqdn_9953,0
fqdn_9954,2
fqdn_9955,2
fqdn_9956,1
fqdn_9957,2
fqdn_9958,1
fqdn_9959,2
fqdn_9960,2
fqdn_9961,2
fqdn_9962,2
fqdn_9963,2
fqdn_9964,1
fqdn_9965,1
fqdn_9966,2
fqdn_9967,3
fqdn_9968,2
fqdn_9969,2
fqdn_9970,1
fqdn_9971,1
fqdn_9972,2
fqdn_9973,2
fqdn_9974,2
fqdn_9975,2
fqdn_9976,3
fqdn_9977,3
fqdn_9978,2
fqdn_9979,2
fqdn_9980,2
fqdn_9981,4
fqdn_9982,1
fqdn_9983,2
fqdn_9984,1
fqdn_9985,1
fqdn_9986,3
fqdn_9987,3
fqdn_9988,2
fqdn_9989,3
fqdn_9990,2
fqdn_9991,1
fqdn_9992,2
fqdn_9993,2
fqdn_9994,2
fqdn_9995,2
fqdn_9996,1
fqdn_9997,2
fqdn_9998,2
fqdn_9999,2
fqdn_10000,3
fqdn_10001,3
fqdn_10002,1
fqdn_10003,2
fqdn_10004,2
fqdn_10005,0
fqdn_10006,1
fqdn_10007,1
fqdn_10008,1
fqdn_10009,3
fqdn_10010,2
fqdn_10011,2
fqdn_10012,0
fqdn_10013,2
fqdn_10014,2
fqdn_10015,3
fqdn_10016,1
fqdn_10017,1
fqdn_10018,1
fqdn_10019,3
fqdn_10020,3
fqdn_10021,0
fqdn_10022,2
fqdn_10023,3
fqdn_10024,1
fqdn_10025,2
fqdn_10026,1
fqdn_10027,2
fqdn_10028,2
fqdn_10029,3
fqdn_10030,3
fqdn_10031,0
fqdn_10032,2
fqdn_10033,2
fqdn_10034,2
fqdn_10035,1
fqdn_10036,2
fqdn_10037,2
fqdn_10038,2
fqdn_10039,2
fqdn_10040,1
fqdn_10041,2
fqdn_10042,1
fqdn_10043,3
fqdn_10044,1
fqdn_10045,2
fqdn_10046,2
fqdn_10047,3
fqdn_10048,2
fqdn_10049,2
fqdn_10050,2
fqdn_10051,4
fqdn_10052,2
fqdn_10053,2
fqdn_10054,3
fqdn_10055,3
fqdn_10056,3
fqdn_10057,1
fqdn_10058,2
fqdn_10059,2
fqdn_10060,2
fqdn_10061,2
fqdn_10062,3
fqdn_10063,2
fqdn_10064,2
fqdn_10065,3
fqdn_10066,3
fqdn_10067,1
fqdn_10068,0
fqdn_10069,1
fqdn_10070,1
fqdn_10071,3
fqdn_10072,2
fqdn_10073,3
fqdn_10074,2
fqdn_10075,2
fqdn_10076,3
fqdn_10077,3
fqdn_10078,1
fqdn_10079,2
fqdn_10080,3
fqdn_10081,3
fqdn_10082,2
fqdn_10083,1
fqdn_10084,1
fqdn_10085,2
fqdn_10086,1
fqdn_10087,0
fqdn_10088,2
fqdn_10089,1
fqdn_10090,0
fqdn_10091,1
fqdn_10092,3
fqdn_10093,3
fqdn_10094,2
fqdn_10095,1
fqdn_10096,2
fqdn_10097,1
fqdn_10098,1
fqdn_10099,1
fqdn_10100,1
fqdn_10101,2
fqdn_10102,2
fqdn_10103,2
fqdn_10104,3
fqdn_10105,1
fqdn_10106,1
fqdn_10107,2
fqdn_10108,1
fqdn_10109,1
fqdn_10110,2
fqdn_10111,2
fqdn_10112,2
fqdn_10113,2
fqdn_10114,2
fqdn_10115,1
fqdn_10116,2
fqdn_10117,2
fqdn_10118,2
fqdn_10119,1
fqdn_10120,1
fqdn_10121,0
fqdn_10122,2
fqdn_10123,2
fqdn_10124,2
fqdn_10125,1
fqdn_10126,1
fqdn_10127,2
fqdn_10128,2
fqdn_10129,1
fqdn_10130,1
fqdn_10131,1
fqdn_10132,2
fqdn_10133,3
fqdn_10134,1
fqdn_10135,2
fqdn_10136,2
fqdn_10137,2
fqdn_10138,2
fqdn_10139,2
fqdn_10140,3
fqdn_10141,2
fqdn_10142,1
fqdn_10143,3
fqdn_10144,2
fqdn_10145,1
fqdn_10146,3
fqdn_10147,2
fqdn_10148,1
fqdn_10149,1
fqdn_10150,2
fqdn_10151,1
fqdn_10152,2
fqdn_10153,1
fqdn_10154,1
fqdn_10155,1
fqdn_10156,1
fqdn_10157,2
fqdn_10158,1
fqdn_10159,2
fqdn_10160,2
fqdn_10161,2
fqdn_10162,3
fqdn_10163,3
fqdn_10164,3
fqdn_10165,1
fqdn_10166,2
fqdn_10167,2
fqdn_10168,2
fqdn_10169,2
fqdn_10170,3
fqdn_10171,2
fqdn_10172,2
fqdn_10173,2
fqdn_10174,2
fqdn_10175,1
fqdn_10176,2
fqdn_10177,1
fqdn_10178,3
fqdn_10179,2
fqdn_10180,1
fqdn_10181,2
fqdn_10182,2
fqdn_10183,2
fqdn_10184,2
fqdn_10185,3
fqdn_10186,2
fqdn_10187,2
fqdn_10188,1
fqdn_10189,2
fqdn_10190,2
fqdn_10191,2
fqdn_10192,2
fqdn_10193,1
fqdn_10194,1
fqdn_10195,0
fqdn_10196,1
fqdn_10197,2
fqdn_10198,2
fqdn_10199,2
fqdn_10200,0
fqdn_10201,0
fqdn_10202,3
fqdn_10203,1
fqdn_10204,1
fqdn_10205,0
fqdn_10206,2
fqdn_10207,2
fqdn_10208,2
fqdn_10209,0
fqdn_10210,2
fqdn_10211,2
fqdn_10212,3
fqdn_10213,2
fqdn_10214,2
fqdn_10215,1
fqdn_10216,2
fqdn_10217,1
fqdn_10218,2
fqdn_10219,2
fqdn_10220,3
fqdn_10221,2
fqdn_10222,0
fqdn_10223,2
fqdn_10224,2
fqdn_10225,2
fqdn_10226,1
fqdn_10227,1
fqdn_10228,2
fqdn_10229,2
fqdn_10230,1
fqdn_10231,1
fqdn_10232,2
fqdn_10233,1
fqdn_10234,2
fqdn_10235,2
fqdn_10236,1
fqdn_10237,3
fqdn_10238,3
fqdn_10239,1
fqdn_10240,1
fqdn_10241,2
fqdn_10242,3
fqdn_10243,2
fqdn_10244,2
fqdn_10245,2
fqdn_10246,1
fqdn_10247,3
fqdn_10248,2
fqdn_10249,3
fqdn_10250,2
fqdn_10251,2
fqdn_10252,1
fqdn_10253,3
fqdn_10254,3
fqdn_10255,0
fqdn_10256,2
fqdn_10257,1
fqdn_10258,2
fqdn_10259,1
fqdn_10260,2
fqdn_10261,2
fqdn_10262,2
fqdn_10263,2
fqdn_10264,1
fqdn_10265,3
fqdn_10266,2
fqdn_10267,1
fqdn_10268,1
fqdn_10269,3
fqdn_10270,2
fqdn_10271,2
fqdn_10272,1
fqdn_10273,2
fqdn_10274,2
fqdn_10275,1
fqdn_10276,2
fqdn_10277,2
fqdn_10278,0
fqdn_10279,1
fqdn_10280,2
fqdn_10281,1
fqdn_10282,2
fqdn_10283,1
fqdn_10284,2
fqdn_10285,3
fqdn_10286,3
fqdn_10287,2
fqdn_10288,2
fqdn_10289,2
fqdn_10290,3
fqdn_10291,1
fqdn_10292,1
fqdn_10293,2
fqdn_10294,3
fqdn_10295,1
fqdn_10296,1
fqdn_10297,3
fqdn_10298,2
fqdn_10299,1
fqdn_10300,2
fqdn_10301,3
fqdn_10302,1
fqdn_10303,3
fqdn_10304,1
fqdn_10305,3
fqdn_10306,1
fqdn_10307,2
fqdn_10308,2
fqdn_10309,2
fqdn_10310,2
fqdn_10311,2
fqdn_10312,2
fqdn_10313,1
fqdn_10314,1
fqdn_10315,1
fqdn_10316,1
fqdn_10317,1
fqdn_10318,2
fqdn_10319,1
fqdn_10320,2
fqdn_10321,2
fqdn_10322,1
fqdn_10323,1
fqdn_10324,2
fqdn_10325,2
fqdn_10326,2
fqdn_10327,1
fqdn_10328,2
fqdn_10329,1
fqdn_10330,2
fqdn_10331,1
fqdn_10332,1
fqdn_10333,2
fqdn_10334,2
fqdn_10335,1
fqdn_10336,1
fqdn_10337,2
fqdn_10338,3
fqdn_10339,2
fqdn_10340,3
fqdn_10341,0
fqdn_10342,2
fqdn_10343,2
fqdn_10344,2
fqdn_10345,2
fqdn_10346,2
fqdn_10347,2
fqdn_10348,2
fqdn_10349,2
fqdn_10350,4
fqdn_10351,2
fqdn_10352,2
fqdn_10353,2
fqdn_10354,1
fqdn_10355,2
fqdn_10356,2
fqdn_10357,1
fqdn_10358,0
fqdn_10359,1
fqdn_10360,1
fqdn_10361,2
fqdn_10362,1
fqdn_10363,2
fqdn_10364,1
fqdn_10365,2
fqdn_10366,1
fqdn_10367,2
fqdn_10368,2
fqdn_10369,2
fqdn_10370,3
fqdn_10371,2
fqdn_10372,3
fqdn_10373,0
fqdn_10374,0
fqdn_10375,1
fqdn_10376,1
fqdn_10377,1
fqdn_10378,1
fqdn_10379,2
fqdn_10380,3
fqdn_10381,2
fqdn_10382,2
fqdn_10383,3
fqdn_10384,1
fqdn_10385,3
fqdn_10386,2
fqdn_10387,3
fqdn_10388,2
fqdn_10389,2
fqdn_10390,1
fqdn_10391,3
fqdn_10392,2
fqdn_10393,3
fqdn_10394,2
fqdn_10395,1
fqdn_10396,2
fqdn_10397,3
fqdn_10398,3
fqdn_10399,2
fqdn_10400,3
fqdn_10401,0
fqdn_10402,2
fqdn_10403,2
fqdn_10404,2
fqdn_10405,1
fqdn_10406,2
fqdn_10407,1
fqdn_10408,2
fqdn_10409,2
fqdn_10410,1
fqdn_10411,2
fqdn_10412,2
fqdn_10413,1
fqdn_10414,2
fqdn_10415,2
fqdn_10416,1
fqdn_10417,2
fqdn_10418,1
fqdn_10419,2
fqdn_10420,3
fqdn_10421,2
fqdn_10422,0
fqdn_10423,0
fqdn_10424,3
fqdn_10425,2
fqdn_10426,1
fqdn_10427,3
fqdn_10428,0
fqdn_10429,1
fqdn_10430,3
fqdn_10431,1
fqdn_10432,3
fqdn_10433,2
fqdn_10434,2
fqdn_10435,1
fqdn_10436,2
fqdn_10437,2
fqdn_10438,2
fqdn_10439,1
fqdn_10440,3
fqdn_10441,1
fqdn_10442,1
fqdn_10443,2
fqdn_10444,2
fqdn_10445,3
fqdn_10446,1
fqdn_10447,2
fqdn_10448,1
fqdn_10449,3
fqdn_10450,2
fqdn_10451,1
fqdn_10452,2
fqdn_10453,2
fqdn_10454,0
fqdn_10455,2
fqdn_10456,2
fqdn_10457,0
fqdn_10458,1
fqdn_10459,2
fqdn_10460,1
fqdn_10461,1
fqdn_10462,3
fqdn_10463,2
fqdn_10464,1
fqdn_10465,1
fqdn_10466,1
fqdn_10467,2
fqdn_10468,1
fqdn_10469,2
fqdn_10470,2
fqdn_10471,2
fqdn_10472,1
fqdn_10473,2
fqdn_10474,2
fqdn_10475,2
fqdn_10476,0
fqdn_10477,1
fqdn_10478,2
fqdn_10479,1
fqdn_10480,3
fqdn_10481,2
fqdn_10482,0
fqdn_10483,1
fqdn_10484,0
fqdn_10485,2
fqdn_10486,3
fqdn_10487,3
fqdn_10488,1
fqdn_10489,2
fqdn_10490,1
fqdn_10491,0
fqdn_10492,1
fqdn_10493,0
fqdn_10494,0
fqdn_10495,2
fqdn_10496,3
fqdn_10497,0
fqdn_10498,3
fqdn_10499,2
fqdn_10500,2
fqdn_10501,1
fqdn_10502,2
fqdn_10503,2
fqdn_10504,2
fqdn_10505,2
fqdn_10506,2
fqdn_10507,1
fqdn_10508,2
fqdn_10509,2
fqdn_10510,2
fqdn_10511,2
fqdn_10512,1
fqdn_10513,1
fqdn_10514,2
fqdn_10515,3
fqdn_10516,1
fqdn_10517,2
fqdn_10518,2
fqdn_10519,1
fqdn_10520,3
fqdn_10521,2
fqdn_10522,2
fqdn_10523,1
fqdn_10524,2
fqdn_10525,2
fqdn_10526,3
fqdn_10527,2
fqdn_10528,2
fqdn_10529,3
fqdn_10530,2
fqdn_10531,3
fqdn_10532,1
fqdn_10533,1
fqdn_10534,3
fqdn_10535,2
fqdn_10536,0
fqdn_10537,1
fqdn_10538,2
fqdn_10539,3
fqdn_10540,1
fqdn_10541,0
fqdn_10542,0
fqdn_10543,4
fqdn_10544,1
fqdn_10545,2
fqdn_10546,1
fqdn_10547,1
fqdn_10548,0
fqdn_10549,1
fqdn_10550,1
fqdn_10551,2
fqdn_10552,2
fqdn_10553,2
fqdn_10554,2
fqdn_10555,2
fqdn_10556,3
fqdn_10557,2
fqdn_10558,3
fqdn_10559,3
fqdn_10560,2
fqdn_10561,3
fqdn_10562,0
fqdn_10563,3
fqdn_10564,0
fqdn_10565,2
fqdn_10566,0
fqdn_10567,2
fqdn_10568,0
fqdn_10569,2
fqdn_10570,2
fqdn_10571,1
fqdn_10572,2
fqdn_10573,2
fqdn_10574,2
fqdn_10575,0
fqdn_10576,2
fqdn_10577,1
fqdn_10578,2
fqdn_10579,2
fqdn_10580,1
fqdn_10581,3
fqdn_10582,1
fqdn_10583,2
fqdn_10584,2
fqdn_10585,0
fqdn_10586,2
fqdn_10587,2
fqdn_10588,4
fqdn_10589,2
fqdn_10590,1
fqdn_10591,1
fqdn_10592,2
fqdn_10593,1
fqdn_10594,1
fqdn_10595,2
fqdn_10596,3
fqdn_10597,2
fqdn_10598,2
fqdn_10599,2
fqdn_10600,3
fqdn_10601,2
fqdn_10602,3
fqdn_10603,3
fqdn_10604,2
fqdn_10605,2
fqdn_10606,3
fqdn_10607,1
fqdn_10608,3
fqdn_10609,0
fqdn_10610,2
fqdn_10611,3
fqdn_10612,2
fqdn_10613,3
fqdn_10614,2
fqdn_10615,1
fqdn_10616,2
fqdn_10617,0
fqdn_10618,1
fqdn_10619,0
fqdn_10620,1
fqdn_10621,0
fqdn_10622,2
fqdn_10623,1
fqdn_10624,2
fqdn_10625,3
fqdn_10626,1
fqdn_10627,1
fqdn_10628,2
fqdn_10629,2
fqdn_10630,0
fqdn_10631,2
fqdn_10632,1
fqdn_10633,2
fqdn_10634,1
fqdn_10635,1
fqdn_10636,2
fqdn_10637,1
fqdn_10638,0
fqdn_10639,3
fqdn_10640,2
fqdn_10641,3
fqdn_10642,2
fqdn_10643,3
fqdn_10644,2
fqdn_10645,1
fqdn_10646,3
fqdn_10647,2
fqdn_10648,3
fqdn_10649,1
fqdn_10650,2
fqdn_10651,2
fqdn_10652,2
fqdn_10653,2
fqdn_10654,3
fqdn_10655,1
fqdn_10656,1
fqdn_10657,2
fqdn_10658,3
fqdn_10659,1
fqdn_10660,2
fqdn_10661,1
fqdn_10662,1
fqdn_10663,1
fqdn_10664,2
fqdn_10665,3
fqdn_10666,2
fqdn_10667,1
fqdn_10668,2
fqdn_10669,2
fqdn_10670,2
fqdn_10671,2
fqdn_10672,2
fqdn_10673,3
fqdn_10674,2
fqdn_10675,2
fqdn_10676,2
fqdn_10677,2
fqdn_10678,1
fqdn_10679,3
fqdn_10680,4
fqdn_10681,1
fqdn_10682,1
fqdn_10683,2
fqdn_10684,2
fqdn_10685,1
fqdn_10686,0
fqdn_10687,2
fqdn_10688,1
fqdn_10689,3
fqdn_10690,3
fqdn_10691,3
fqdn_10692,2
fqdn_10693,2
fqdn_10694,2
